IBRC_Geo_ID,State,District Name,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic
6500215                           ,MT,Great Northern Development Corporation,2017,26724,18141,107,7571,155,10,740,25935,789
6500215                           ,MT,Great Northern Development Corporation,2018,26495,17901,114,7576,166,7,731,25694,801
6500215                           ,MT,Great Northern Development Corporation,2019,26302,17709,118,7512,166,7,790,25492,810
6500215                           ,MT,Great Northern Development Corporation,2020,26452,18015,116,7363,154,10,794,25769,683
6500215                           ,MT,Great Northern Development Corporation,2021,26513,17992,120,7382,166,10,843,25794,719
6500215                           ,MT,Great Northern Development Corporation,2022,26201,17806,135,7250,171,13,826,25455,746
6500215                           ,MT,Great Northern Development Corporation,2023,25818,17511,130,7169,169,14,825,25066,752
6500215                           ,MT,Great Northern Development Corporation,2024,25602,17324,134,7111,185,15,833,24823,779
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1990,75831,74222,64,1377,168,NULL,NULL,74556,1275
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1991,76205,74611,60,1378,156,NULL,NULL,74921,1284
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1992,76750,75159,63,1363,165,NULL,NULL,75452,1298
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1993,77820,76248,64,1342,166,NULL,NULL,76488,1332
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1994,78875,77258,69,1382,166,NULL,NULL,77498,1377
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1995,79696,78043,73,1412,168,NULL,NULL,78256,1440
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1996,80230,78551,75,1419,185,NULL,NULL,78785,1445
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1997,80229,78553,69,1433,174,NULL,NULL,78750,1479
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1998,80601,78853,75,1494,179,NULL,NULL,79047,1554
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",1999,80173,78318,76,1569,210,NULL,NULL,78591,1582
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2000,80158,77124,145,1478,298,34,1079,78342,1816
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2001,79124,76064,156,1469,298,42,1095,77266,1858
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2002,78913,75789,168,1483,295,40,1138,76975,1938
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2003,78567,75344,179,1507,300,55,1182,76567,2000
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2004,78923,75576,216,1547,304,62,1218,76865,2058
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2005,79518,76096,234,1536,326,63,1263,77376,2142
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2006,79905,76404,256,1565,309,73,1298,77713,2192
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2007,80537,76928,262,1606,332,71,1338,78300,2237
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2008,81273,77591,271,1597,336,82,1396,78968,2305
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2009,81656,77927,277,1607,325,83,1437,79250,2406
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2010,81977,78043,282,1695,357,82,1518,79534,2443
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2011,82094,77963,342,1737,388,95,1569,79547,2547
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2012,82178,77841,438,1761,423,93,1622,79564,2614
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2013,82337,77985,394,1785,477,94,1602,79582,2755
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2014,82623,78100,412,1865,475,86,1685,79709,2914
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2015,82726,78141,429,1887,491,84,1694,79675,3051
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2016,83262,78536,444,1942,495,89,1756,80134,3128
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2017,83743,78893,472,1973,511,98,1796,80467,3276
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2018,84285,79300,484,2031,526,110,1834,80888,3397
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2019,84731,79613,507,2063,521,120,1907,81263,3468
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2020,85057,79816,492,2033,559,116,2041,81875,3182
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2021,86386,80980,527,2082,564,122,2111,83069,3317
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2022,87805,82182,547,2117,591,134,2234,84284,3521
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2023,89049,83293,605,2137,612,135,2267,85320,3729
6500216                           ,MT,"Headwaters Resource Conservation & Development Area, Inc.",2024,89730,83782,642,2152,620,136,2398,85857,3873
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1990,52738,51292,57,1151,238,NULL,NULL,52145,593
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1991,53621,52122,66,1178,255,NULL,NULL,53013,608
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1992,55222,53703,69,1185,265,NULL,NULL,54566,656
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1993,56658,55109,80,1194,275,NULL,NULL,56010,648
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1994,57645,56056,81,1215,293,NULL,NULL,56941,704
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1995,59187,57544,89,1252,302,NULL,NULL,58456,731
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1996,60066,58386,110,1263,307,NULL,NULL,59333,733
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1997,60340,58639,107,1275,319,NULL,NULL,59571,769
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1998,60844,59079,129,1302,334,NULL,NULL,60024,820
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",1999,61507,59697,120,1351,339,NULL,NULL,60675,832
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2000,62180,59649,130,1211,296,34,860,61247,933
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2001,62606,59986,159,1178,341,34,908,61581,1025
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2002,62644,59957,167,1163,344,36,977,61535,1109
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2003,63585,60804,195,1207,341,38,1000,62443,1142
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2004,64687,61787,208,1192,336,49,1115,63437,1250
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2005,65203,62222,209,1201,336,53,1182,63846,1357
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2006,66410,63314,215,1239,336,51,1255,64983,1427
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2007,67643,64302,238,1338,360,55,1350,66109,1534
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2008,68901,65532,223,1333,339,59,1415,67254,1647
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2009,70064,66521,237,1386,347,67,1506,68372,1692
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2010,71088,67470,243,1431,371,61,1512,69315,1773
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2011,71887,68131,338,1428,380,64,1546,70015,1872
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2012,72406,68511,436,1442,395,62,1560,70445,1961
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2013,72860,68859,363,1478,443,71,1646,70814,2046
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2014,73278,69306,314,1475,472,69,1642,71108,2170
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2015,73847,69803,335,1479,501,74,1655,71533,2314
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2016,74639,70431,350,1582,491,77,1708,72201,2438
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2017,75766,71389,358,1636,533,79,1771,73224,2542
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2018,76665,72208,368,1630,555,74,1830,74025,2640
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2019,77622,72983,387,1638,579,71,1964,74933,2689
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2020,79966,75197,404,1669,596,68,2032,77079,2887
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2021,81807,76869,453,1690,624,69,2102,78711,3096
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2022,83493,78465,449,1712,678,73,2116,80217,3276
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2023,84932,79680,504,1767,674,81,2226,81430,3502
6500217                           ,MT,"Montana Business Assistance Connections, Inc.",2024,85496,80197,470,1773,723,80,2253,81881,3615
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1990,107690,94920,1079,10883,808,NULL,NULL,106186,1504
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1991,108273,95233,1090,11130,820,NULL,NULL,106732,1541
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1992,109716,96475,1079,11324,838,NULL,NULL,108106,1610
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1993,111330,97827,1144,11503,856,NULL,NULL,109655,1675
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1994,112859,98987,1183,11838,851,NULL,NULL,111079,1780
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1995,113236,99063,1192,12127,854,NULL,NULL,111377,1859
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1996,113585,99091,1208,12443,843,NULL,NULL,111687,1898
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1997,112215,97587,1152,12637,839,NULL,NULL,110297,1918
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1998,112000,97095,1150,12917,838,NULL,NULL,109980,2020
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",1999,112031,96723,1155,13307,846,NULL,NULL,109929,2102
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2000,111582,94731,967,12807,701,81,2295,109292,2290
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2001,111114,93996,1041,12798,707,89,2483,108566,2548
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2002,110704,93443,1029,12886,729,88,2529,108058,2646
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2003,110349,92826,1126,12952,683,85,2677,107529,2820
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2004,111004,93138,1206,13081,743,111,2725,108160,2844
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2005,110688,92816,1143,13118,741,90,2780,107686,3002
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2006,110601,92527,1189,13086,750,114,2935,107572,3029
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2007,110559,92161,1208,13219,753,119,3099,107415,3144
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2008,110977,92440,1199,13275,749,105,3209,107747,3230
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2009,111350,92470,1165,13480,793,122,3320,108135,3215
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2010,112512,93425,1109,13590,775,104,3509,109244,3268
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2011,112725,93341,1207,13699,780,102,3596,109267,3458
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2012,112756,93099,1269,13812,817,116,3643,108971,3785
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2013,113430,93517,1325,13822,907,103,3756,109476,3954
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2014,113125,93256,1331,13725,925,104,3784,109029,4096
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2015,112853,92836,1353,13751,916,117,3880,108651,4202
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2016,112365,92164,1389,13770,931,123,3988,108057,4308
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2017,112384,91873,1478,13872,970,127,4064,107796,4588
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2018,112440,91641,1483,14076,984,111,4145,107680,4760
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2019,111811,91136,1486,13921,1039,110,4119,107000,4811
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2020,115252,93864,1568,14338,1111,103,4268,110428,4824
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2021,115571,93957,1582,14376,1173,115,4368,110416,5155
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2022,116059,94293,1543,14381,1212,134,4496,110624,5435
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2023,115877,94069,1570,14373,1206,138,4521,110303,5574
6500218                           ,MT,"North Central Montana Economic Development District, Inc. dba Sweetgrass Development",2024,115701,93784,1623,14353,1229,140,4572,109855,5846
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1990,65454,64123,130,710,491,NULL,NULL,64664,790
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1991,67046,65627,142,739,538,NULL,NULL,66206,840
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1992,69294,67865,149,725,555,NULL,NULL,68401,893
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1993,71952,70468,166,730,588,NULL,NULL,71006,946
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1994,74414,72885,183,750,596,NULL,NULL,73401,1013
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1995,76368,74819,189,744,616,NULL,NULL,75309,1059
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1996,77635,76047,213,744,631,NULL,NULL,76567,1068
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1997,78954,77325,222,756,651,NULL,NULL,77842,1112
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1998,80271,78571,239,771,690,NULL,NULL,79070,1201
6500219                           ,MT,Northern Rocky Mountain Economic Development District,1999,82032,80230,269,812,721,NULL,NULL,80786,1246
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2000,84085,81461,231,745,755,50,843,82741,1344
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2001,85771,82938,277,782,809,55,910,84319,1452
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2002,87500,84455,313,864,817,59,992,85914,1586
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2003,90043,86831,332,876,861,65,1078,88297,1746
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2004,92633,89271,342,883,898,73,1166,90710,1923
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2005,95939,92371,329,956,942,78,1263,93777,2162
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2006,99674,95911,347,958,1008,74,1376,97251,2423
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2007,102448,98545,352,995,1019,79,1458,99839,2609
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2008,104828,100771,362,987,1097,79,1532,102111,2717
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2009,104925,100799,355,931,1125,88,1627,102169,2756
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2010,105257,100977,347,945,1199,90,1699,102436,2821
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2011,106925,102443,410,988,1271,96,1717,103974,2951
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2012,108224,103526,426,1066,1279,93,1834,105118,3106
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2013,110590,105550,455,1091,1451,99,1944,107295,3295
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2014,113555,108229,461,1129,1531,100,2105,109999,3556
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2015,117056,111503,494,1175,1593,92,2199,113193,3863
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2016,121137,115193,522,1233,1718,97,2374,116909,4228
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2017,125242,119093,536,1236,1780,103,2494,120642,4600
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2018,128540,122114,578,1301,1837,107,2603,123591,4949
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2019,131084,124285,629,1332,2000,108,2730,125964,5120
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2020,136836,129585,654,1511,2072,121,2893,130340,6496
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2021,140644,133015,691,1547,2207,122,3062,133643,7001
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2022,142516,134572,724,1659,2254,122,3185,135318,7198
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2023,143867,135674,799,1719,2261,133,3281,136159,7708
6500219                           ,MT,Northern Rocky Mountain Economic Development District,2024,145058,136609,940,1753,2238,129,3389,136986,8072
6500220                           ,MT,Snowy Mountain Development Corporation,1990,22138,21983,5,138,12,NULL,NULL,22034,104
6500220                           ,MT,Snowy Mountain Development Corporation,1991,22404,22248,5,138,13,NULL,NULL,22295,109
6500220                           ,MT,Snowy Mountain Development Corporation,1992,22432,22275,5,140,12,NULL,NULL,22325,107
6500220                           ,MT,Snowy Mountain Development Corporation,1993,22580,22415,7,146,12,NULL,NULL,22464,116
6500220                           ,MT,Snowy Mountain Development Corporation,1994,22953,22788,6,148,11,NULL,NULL,22827,126
6500220                           ,MT,Snowy Mountain Development Corporation,1995,23202,23030,6,155,11,NULL,NULL,23075,127
6500220                           ,MT,Snowy Mountain Development Corporation,1996,23376,23187,9,167,13,NULL,NULL,23239,137
6500220                           ,MT,Snowy Mountain Development Corporation,1997,23081,22900,8,160,13,NULL,NULL,22941,140
6500220                           ,MT,Snowy Mountain Development Corporation,1998,22824,22633,4,175,12,NULL,NULL,22680,144
6500220                           ,MT,Snowy Mountain Development Corporation,1999,22631,22418,13,186,14,NULL,NULL,22484,147
6500220                           ,MT,Snowy Mountain Development Corporation,2000,22458,21943,18,227,44,7,219,22231,227
6500220                           ,MT,Snowy Mountain Development Corporation,2001,22026,21503,22,231,45,7,218,21785,241
6500220                           ,MT,Snowy Mountain Development Corporation,2002,21976,21450,22,233,42,9,220,21721,255
6500220                           ,MT,Snowy Mountain Development Corporation,2003,21745,21196,24,235,41,8,241,21471,274
6500220                           ,MT,Snowy Mountain Development Corporation,2004,21745,21191,31,236,44,6,237,21455,290
6500220                           ,MT,Snowy Mountain Development Corporation,2005,21520,20938,44,226,51,5,256,21209,311
6500220                           ,MT,Snowy Mountain Development Corporation,2006,21548,20953,45,232,48,3,267,21214,334
6500220                           ,MT,Snowy Mountain Development Corporation,2007,21454,20844,45,232,54,3,276,21112,342
6500220                           ,MT,Snowy Mountain Development Corporation,2008,21464,20848,45,229,50,2,290,21107,357
6500220                           ,MT,Snowy Mountain Development Corporation,2009,21668,21035,45,238,55,2,293,21296,372
6500220                           ,MT,Snowy Mountain Development Corporation,2010,21739,21084,45,247,56,2,305,21347,392
6500220                           ,MT,Snowy Mountain Development Corporation,2011,21673,20962,57,254,60,2,338,21234,439
6500220                           ,MT,Snowy Mountain Development Corporation,2012,21514,20766,69,262,62,2,353,21098,416
6500220                           ,MT,Snowy Mountain Development Corporation,2013,21628,20794,62,288,101,2,381,21151,477
6500220                           ,MT,Snowy Mountain Development Corporation,2014,21387,20515,76,296,114,2,384,20884,503
6500220                           ,MT,Snowy Mountain Development Corporation,2015,21281,20380,78,330,111,2,380,20758,523
6500220                           ,MT,Snowy Mountain Development Corporation,2016,21342,20406,75,347,118,2,394,20790,552
6500220                           ,MT,Snowy Mountain Development Corporation,2017,21319,20318,88,364,128,2,419,20718,601
6500220                           ,MT,Snowy Mountain Development Corporation,2018,21166,20142,87,372,134,2,429,20583,583
6500220                           ,MT,Snowy Mountain Development Corporation,2019,21094,19998,97,395,156,2,446,20496,598
6500220                           ,MT,Snowy Mountain Development Corporation,2020,21637,20516,98,389,176,4,454,21060,577
6500220                           ,MT,Snowy Mountain Development Corporation,2021,21945,20790,113,395,171,6,470,21334,611
6500220                           ,MT,Snowy Mountain Development Corporation,2022,22340,21141,120,400,180,7,492,21675,665
6500220                           ,MT,Snowy Mountain Development Corporation,2023,22770,21504,130,427,187,11,511,21996,774
6500220                           ,MT,Snowy Mountain Development Corporation,2024,22871,21581,128,429,192,11,530,22075,796
6500221                           ,MT,Southeastern Montana Development Corporation,1990,25101,22042,24,3000,35,NULL,NULL,24741,360
6500221                           ,MT,Southeastern Montana Development Corporation,1991,24896,21793,23,3045,35,NULL,NULL,24560,336
6500221                           ,MT,Southeastern Montana Development Corporation,1992,25140,21966,19,3115,40,NULL,NULL,24798,342
6500221                           ,MT,Southeastern Montana Development Corporation,1993,25427,22176,25,3191,35,NULL,NULL,25076,351
6500221                           ,MT,Southeastern Montana Development Corporation,1994,25482,22188,24,3233,37,NULL,NULL,25134,348
6500221                           ,MT,Southeastern Montana Development Corporation,1995,25409,22055,20,3288,46,NULL,NULL,25049,360
6500221                           ,MT,Southeastern Montana Development Corporation,1996,25163,21837,23,3260,43,NULL,NULL,24818,345
6500221                           ,MT,Southeastern Montana Development Corporation,1997,24650,21372,19,3215,44,NULL,NULL,24306,344
6500221                           ,MT,Southeastern Montana Development Corporation,1998,24328,21027,22,3232,47,NULL,NULL,23967,361
6500221                           ,MT,Southeastern Montana Development Corporation,1999,23937,20576,23,3295,43,NULL,NULL,23582,355
6500221                           ,MT,Southeastern Montana Development Corporation,2000,23778,20137,34,3254,65,6,282,23358,420
6500221                           ,MT,Southeastern Montana Development Corporation,2001,23382,19722,31,3277,65,7,280,22956,426
6500221                           ,MT,Southeastern Montana Development Corporation,2002,23333,19629,37,3310,64,8,285,22867,466
6500221                           ,MT,Southeastern Montana Development Corporation,2003,23269,19506,38,3316,73,8,328,22782,487
6500221                           ,MT,Southeastern Montana Development Corporation,2004,23234,19416,43,3350,75,9,341,22751,483
6500221                           ,MT,Southeastern Montana Development Corporation,2005,23059,19152,56,3381,76,13,381,22512,547
6500221                           ,MT,Southeastern Montana Development Corporation,2006,23005,19032,57,3439,74,10,393,22438,567
6500221                           ,MT,Southeastern Montana Development Corporation,2007,23078,19057,56,3451,81,14,419,22509,569
6500221                           ,MT,Southeastern Montana Development Corporation,2008,23120,19054,58,3473,79,14,442,22535,585
6500221                           ,MT,Southeastern Montana Development Corporation,2009,23278,19195,58,3476,83,13,453,22678,600
6500221                           ,MT,Southeastern Montana Development Corporation,2010,23389,19260,62,3485,83,12,487,22748,641
6500221                           ,MT,Southeastern Montana Development Corporation,2011,23535,19314,70,3534,97,14,506,22855,680
6500221                           ,MT,Southeastern Montana Development Corporation,2012,23624,19256,75,3660,105,15,513,22910,714
6500221                           ,MT,Southeastern Montana Development Corporation,2013,23628,19179,74,3733,123,14,505,22867,761
6500221                           ,MT,Southeastern Montana Development Corporation,2014,23811,19209,77,3825,136,14,550,23008,803
6500221                           ,MT,Southeastern Montana Development Corporation,2015,23901,19248,78,3833,152,16,574,23051,850
6500221                           ,MT,Southeastern Montana Development Corporation,2016,23532,18796,89,3906,165,16,560,22679,853
6500221                           ,MT,Southeastern Montana Development Corporation,2017,23382,18643,92,3891,182,14,560,22469,913
6500221                           ,MT,Southeastern Montana Development Corporation,2018,23019,18302,93,3871,191,13,549,22128,891
6500221                           ,MT,Southeastern Montana Development Corporation,2019,22701,17963,101,3839,219,14,565,21781,920
6500221                           ,MT,Southeastern Montana Development Corporation,2020,22620,18121,113,3579,248,12,547,21927,693
6500221                           ,MT,Southeastern Montana Development Corporation,2021,22518,18048,123,3532,236,10,569,21780,738
6500221                           ,MT,Southeastern Montana Development Corporation,2022,22601,18102,130,3515,232,11,611,21792,809
6500221                           ,MT,Southeastern Montana Development Corporation,2023,22634,18091,136,3539,214,10,644,21790,844
6500221                           ,MT,Southeastern Montana Development Corporation,2024,22631,18077,146,3526,211,10,661,21733,898
6500222                           ,NC,Albemarle Regional Planning Commission,1990,130696,92280,37850,190,376,NULL,NULL,129968,728
6500222                           ,NC,Albemarle Regional Planning Commission,1991,131758,93129,38074,185,370,NULL,NULL,131029,729
6500222                           ,NC,Albemarle Regional Planning Commission,1992,133997,94711,38717,188,381,NULL,NULL,133221,776
6500222                           ,NC,Albemarle Regional Planning Commission,1993,136175,96514,39053,199,409,NULL,NULL,135327,848
6500222                           ,NC,Albemarle Regional Planning Commission,1994,138223,98293,39280,212,438,NULL,NULL,137284,939
6500222                           ,NC,Albemarle Regional Planning Commission,1995,139874,99903,39288,214,469,NULL,NULL,138828,1046
6500222                           ,NC,Albemarle Regional Planning Commission,1996,142241,101723,39772,246,500,NULL,NULL,141059,1182
6500222                           ,NC,Albemarle Regional Planning Commission,1997,144916,103707,40419,255,535,NULL,NULL,143596,1320
6500222                           ,NC,Albemarle Regional Planning Commission,1998,147649,105706,41109,273,561,NULL,NULL,146174,1475
6500222                           ,NC,Albemarle Regional Planning Commission,1999,149016,107003,41124,296,593,NULL,NULL,147398,1618
6500222                           ,NC,Albemarle Regional Planning Commission,2000,150292,107248,40564,477,756,49,1198,147907,2385
6500222                           ,NC,Albemarle Regional Planning Commission,2001,151486,108415,40443,482,840,46,1260,148641,2845
6500222                           ,NC,Albemarle Regional Planning Commission,2002,154244,110837,40613,514,859,46,1375,151048,3196
6500222                           ,NC,Albemarle Regional Planning Commission,2003,157192,113147,41001,540,939,51,1514,153565,3627
6500222                           ,NC,Albemarle Regional Planning Commission,2004,160271,115832,41184,565,963,63,1664,156241,4030
6500222                           ,NC,Albemarle Regional Planning Commission,2005,163939,118868,41450,637,1070,67,1847,159254,4685
6500222                           ,NC,Albemarle Regional Planning Commission,2006,166965,121384,41625,684,1076,70,2126,161729,5236
6500222                           ,NC,Albemarle Regional Planning Commission,2007,169489,123259,42024,705,1095,76,2330,163797,5692
6500222                           ,NC,Albemarle Regional Planning Commission,2008,170925,123975,42453,743,1161,92,2501,164808,6117
6500222                           ,NC,Albemarle Regional Planning Commission,2009,171164,124323,42134,770,1217,92,2628,164652,6512
6500222                           ,NC,Albemarle Regional Planning Commission,2010,172024,125425,41678,786,1288,105,2742,165117,6907
6500222                           ,NC,Albemarle Regional Planning Commission,2011,171771,125388,41241,815,1356,107,2864,164719,7052
6500222                           ,NC,Albemarle Regional Planning Commission,2012,171483,125353,40720,851,1498,112,2949,164154,7329
6500222                           ,NC,Albemarle Regional Planning Commission,2013,171220,125282,40242,904,1577,113,3102,163796,7424
6500222                           ,NC,Albemarle Regional Planning Commission,2014,171381,125739,39780,938,1633,116,3175,163688,7693
6500222                           ,NC,Albemarle Regional Planning Commission,2015,171412,126223,39175,972,1593,119,3330,163343,8069
6500222                           ,NC,Albemarle Regional Planning Commission,2016,172112,127081,38824,1018,1599,130,3460,163628,8484
