"IBRC_Geo_ID","Metrofips/Microfips","Description","Year","Geography","BEA Per Capita Personal Income"
"238540","38540","Pocatello, ID","2019","Metro","38934"
"238540","38540","Pocatello, ID","2020","Metro","42552"
"238540","38540","Pocatello, ID","2021","Metro","46712"
"238540","38540","Pocatello, ID","2022","Metro","48013"
"238540","38540","Pocatello, ID","2023","Metro","50084"
"238580","38580","Point Pleasant, OH","2001","Micro","22487"
"238580","38580","Point Pleasant, OH","2002","Micro","22734"
"238580","38580","Point Pleasant, OH","2003","Micro","23305"
"238580","38580","Point Pleasant, OH","2004","Micro","24404"
"238580","38580","Point Pleasant, OH","2005","Micro","24898"
"238580","38580","Point Pleasant, OH","2006","Micro","26861"
"238580","38580","Point Pleasant, OH","2007","Micro","27768"
"238580","38580","Point Pleasant, OH","2008","Micro","29254"
"238580","38580","Point Pleasant, OH","2009","Micro","29571"
"238580","38580","Point Pleasant, OH","2010","Micro","29552"
"238580","38580","Point Pleasant, OH","2011","Micro","30999"
"238580","38580","Point Pleasant, OH","2012","Micro","32297"
"238580","38580","Point Pleasant, OH","2013","Micro","32020"
"238580","38580","Point Pleasant, OH","2014","Micro","32388"
"238580","38580","Point Pleasant, OH","2015","Micro","33532"
"238580","38580","Point Pleasant, OH","2016","Micro","33870"
"238580","38580","Point Pleasant, OH","2017","Micro","35512"
"238580","38580","Point Pleasant, OH","2018","Micro","37296"
"238580","38580","Point Pleasant, OH","2019","Micro","38786"
"238580","38580","Point Pleasant, OH","2020","Micro","41802"
"238580","38580","Point Pleasant, OH","2021","Micro","44354"
"238580","38580","Point Pleasant, OH","2022","Micro","44887"
"238580","38580","Point Pleasant, OH","2023","Micro","47449"
"238620","38620","Ponca City, OK","2001","Micro","25769"
"238620","38620","Ponca City, OK","2002","Micro","25838"
"238620","38620","Ponca City, OK","2003","Micro","25864"
"238620","38620","Ponca City, OK","2004","Micro","26622"
"238620","38620","Ponca City, OK","2005","Micro","25988"
"238620","38620","Ponca City, OK","2006","Micro","28901"
"238620","38620","Ponca City, OK","2007","Micro","30983"
"238620","38620","Ponca City, OK","2008","Micro","35321"
"238620","38620","Ponca City, OK","2009","Micro","33262"
"238620","38620","Ponca City, OK","2010","Micro","34117"
"238620","38620","Ponca City, OK","2011","Micro","36368"
"238620","38620","Ponca City, OK","2012","Micro","37448"
"238620","38620","Ponca City, OK","2013","Micro","37813"
"238620","38620","Ponca City, OK","2014","Micro","38682"
"238620","38620","Ponca City, OK","2015","Micro","38423"
"238620","38620","Ponca City, OK","2016","Micro","38064"
"238620","38620","Ponca City, OK","2017","Micro","39180"
"238620","38620","Ponca City, OK","2018","Micro","39617"
"238620","38620","Ponca City, OK","2019","Micro","41414"
"238620","38620","Ponca City, OK","2020","Micro","45181"
"238620","38620","Ponca City, OK","2021","Micro","49022"
"238620","38620","Ponca City, OK","2022","Micro","48259"
"238620","38620","Ponca City, OK","2023","Micro","49623"
"238700","38700","Pontiac, IL","2001","Micro","27759"
"238700","38700","Pontiac, IL","2002","Micro","27841"
"238700","38700","Pontiac, IL","2003","Micro","29012"
"238700","38700","Pontiac, IL","2004","Micro","30365"
"238700","38700","Pontiac, IL","2005","Micro","29860"
"238700","38700","Pontiac, IL","2006","Micro","30787"
"238700","38700","Pontiac, IL","2007","Micro","32943"
"238700","38700","Pontiac, IL","2008","Micro","36066"
"238700","38700","Pontiac, IL","2009","Micro","33560"
"238700","38700","Pontiac, IL","2010","Micro","35437"
"238700","38700","Pontiac, IL","2011","Micro","37501"
"238700","38700","Pontiac, IL","2012","Micro","37161"
"238700","38700","Pontiac, IL","2013","Micro","40861"
"238700","38700","Pontiac, IL","2014","Micro","38738"
"238700","38700","Pontiac, IL","2015","Micro","38262"
"238700","38700","Pontiac, IL","2016","Micro","41189"
"238700","38700","Pontiac, IL","2017","Micro","41654"
"238700","38700","Pontiac, IL","2018","Micro","44154"
"238700","38700","Pontiac, IL","2019","Micro","45401"
"238700","38700","Pontiac, IL","2020","Micro","51234"
"238700","38700","Pontiac, IL","2021","Micro","56627"
"238700","38700","Pontiac, IL","2022","Micro","57298"
"238700","38700","Pontiac, IL","2023","Micro","57597"
"238740","38740","Poplar Bluff, MO","2001","Micro","22197"
"238740","38740","Poplar Bluff, MO","2002","Micro","22789"
"238740","38740","Poplar Bluff, MO","2003","Micro","24590"
"238740","38740","Poplar Bluff, MO","2004","Micro","25720"
"238740","38740","Poplar Bluff, MO","2005","Micro","25990"
"238740","38740","Poplar Bluff, MO","2006","Micro","26119"
"238740","38740","Poplar Bluff, MO","2007","Micro","27176"
"238740","38740","Poplar Bluff, MO","2008","Micro","29073"
"238740","38740","Poplar Bluff, MO","2009","Micro","29357"
"238740","38740","Poplar Bluff, MO","2010","Micro","30059"
"238740","38740","Poplar Bluff, MO","2011","Micro","31015"
"238740","38740","Poplar Bluff, MO","2012","Micro","31876"
"238740","38740","Poplar Bluff, MO","2013","Micro","32211"
"238740","38740","Poplar Bluff, MO","2014","Micro","33062"
"238740","38740","Poplar Bluff, MO","2015","Micro","33211"
"238740","38740","Poplar Bluff, MO","2016","Micro","33904"
"238740","38740","Poplar Bluff, MO","2017","Micro","34490"
"238740","38740","Poplar Bluff, MO","2018","Micro","35272"
"238740","38740","Poplar Bluff, MO","2019","Micro","36414"
"238740","38740","Poplar Bluff, MO","2020","Micro","41024"
"238740","38740","Poplar Bluff, MO","2021","Micro","43789"
"238740","38740","Poplar Bluff, MO","2022","Micro","43988"
"238740","38740","Poplar Bluff, MO","2023","Micro","46476"
"238780","38780","Portales, NM","2001","Micro","21367"
"238780","38780","Portales, NM","2002","Micro","22064"
"238780","38780","Portales, NM","2003","Micro","22557"
"238780","38780","Portales, NM","2004","Micro","25354"
"238780","38780","Portales, NM","2005","Micro","25026"
"238780","38780","Portales, NM","2006","Micro","24765"
"238780","38780","Portales, NM","2007","Micro","26999"
"238780","38780","Portales, NM","2008","Micro","29590"
"238780","38780","Portales, NM","2009","Micro","27047"
"238780","38780","Portales, NM","2010","Micro","31237"
"238780","38780","Portales, NM","2011","Micro","34114"
"238780","38780","Portales, NM","2012","Micro","33599"
"238780","38780","Portales, NM","2013","Micro","33673"
"238780","38780","Portales, NM","2014","Micro","37299"
"238780","38780","Portales, NM","2015","Micro","36148"
"238780","38780","Portales, NM","2016","Micro","36301"
"238780","38780","Portales, NM","2017","Micro","38324"
"238780","38780","Portales, NM","2018","Micro","37897"
"238780","38780","Portales, NM","2019","Micro","40266"
"238780","38780","Portales, NM","2020","Micro","43593"
"238780","38780","Portales, NM","2021","Micro","46855"
"238780","38780","Portales, NM","2022","Micro","52777"
"238780","38780","Portales, NM","2023","Micro","51180"
"238820","38820","Port Angeles, WA","2001","Micro","26339"
"238820","38820","Port Angeles, WA","2002","Micro","26611"
"238820","38820","Port Angeles, WA","2003","Micro","28263"
"238820","38820","Port Angeles, WA","2004","Micro","28807"
"238820","38820","Port Angeles, WA","2005","Micro","29009"
"238820","38820","Port Angeles, WA","2006","Micro","30637"
"238820","38820","Port Angeles, WA","2007","Micro","32397"
"238820","38820","Port Angeles, WA","2008","Micro","34819"
"238820","38820","Port Angeles, WA","2009","Micro","34230"
"238820","38820","Port Angeles, WA","2010","Micro","34799"
"238820","38820","Port Angeles, WA","2011","Micro","36552"
"238820","38820","Port Angeles, WA","2012","Micro","38185"
"238820","38820","Port Angeles, WA","2013","Micro","37975"
"238820","38820","Port Angeles, WA","2014","Micro","39728"
"238820","38820","Port Angeles, WA","2015","Micro","40661"
"238820","38820","Port Angeles, WA","2016","Micro","41708"
"238820","38820","Port Angeles, WA","2017","Micro","43445"
"238820","38820","Port Angeles, WA","2018","Micro","44968"
"238820","38820","Port Angeles, WA","2019","Micro","47366"
"238820","38820","Port Angeles, WA","2020","Micro","50728"
"238820","38820","Port Angeles, WA","2021","Micro","54279"
"238820","38820","Port Angeles, WA","2022","Micro","55887"
"238820","38820","Port Angeles, WA","2023","Micro","60321"
"238840","38840","Port Clinton, OH","2001","Micro","30157"
"238840","38840","Port Clinton, OH","2002","Micro","30640"
"238840","38840","Port Clinton, OH","2003","Micro","31959"
"238840","38840","Port Clinton, OH","2004","Micro","32522"
"238840","38840","Port Clinton, OH","2005","Micro","33563"
"238840","38840","Port Clinton, OH","2006","Micro","35440"
"238840","38840","Port Clinton, OH","2007","Micro","36840"
"238840","38840","Port Clinton, OH","2008","Micro","38135"
"238840","38840","Port Clinton, OH","2009","Micro","37650"
"238840","38840","Port Clinton, OH","2010","Micro","39028"
"238840","38840","Port Clinton, OH","2011","Micro","40991"
"238840","38840","Port Clinton, OH","2012","Micro","42755"
"238840","38840","Port Clinton, OH","2013","Micro","43157"
"238840","38840","Port Clinton, OH","2014","Micro","44721"
"238840","38840","Port Clinton, OH","2015","Micro","46282"
"238840","38840","Port Clinton, OH","2016","Micro","47814"
"238840","38840","Port Clinton, OH","2017","Micro","49368"
"238840","38840","Port Clinton, OH","2018","Micro","51673"
"238840","38840","Port Clinton, OH","2019","Micro","53623"
"238840","38840","Port Clinton, OH","2020","Micro","57028"
"238840","38840","Port Clinton, OH","2021","Micro","61961"
"238840","38840","Port Clinton, OH","2022","Micro","62901"
"238840","38840","Port Clinton, OH","2023","Micro","66465"
"238860","38860","Portland-South Portland, ME","2001","Metro","32934"
"238860","38860","Portland-South Portland, ME","2002","Metro","33458"
"238860","38860","Portland-South Portland, ME","2003","Metro","34973"
"238860","38860","Portland-South Portland, ME","2004","Metro","36927"
"238860","38860","Portland-South Portland, ME","2005","Metro","37453"
"238860","38860","Portland-South Portland, ME","2006","Metro","39681"
"238860","38860","Portland-South Portland, ME","2007","Metro","41042"
"238860","38860","Portland-South Portland, ME","2008","Metro","42604"
"238860","38860","Portland-South Portland, ME","2009","Metro","42128"
"238860","38860","Portland-South Portland, ME","2010","Metro","43489"
"238860","38860","Portland-South Portland, ME","2011","Metro","45339"
"238860","38860","Portland-South Portland, ME","2012","Metro","46293"
"238860","38860","Portland-South Portland, ME","2013","Metro","46286"
"238860","38860","Portland-South Portland, ME","2014","Metro","47558"
"238860","38860","Portland-South Portland, ME","2015","Metro","49687"
"238860","38860","Portland-South Portland, ME","2016","Metro","51674"
"238860","38860","Portland-South Portland, ME","2017","Metro","53956"
"238860","38860","Portland-South Portland, ME","2018","Metro","56288"
"238860","38860","Portland-South Portland, ME","2019","Metro","58966"
"238860","38860","Portland-South Portland, ME","2020","Metro","63489"
"238860","38860","Portland-South Portland, ME","2021","Metro","69744"
"238860","38860","Portland-South Portland, ME","2022","Metro","73385"
"238860","38860","Portland-South Portland, ME","2023","Metro","78085"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2001","Metro","32248"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2002","Metro","31877"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2003","Metro","32609"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2004","Metro","34350"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2005","Metro","35727"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2006","Metro","38380"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2007","Metro","39959"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2008","Metro","41538"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2009","Metro","39123"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2010","Metro","39646"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2011","Metro","41660"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2012","Metro","43824"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2013","Metro","43895"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2014","Metro","46243"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2015","Metro","48916"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2016","Metro","50367"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2017","Metro","52962"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2018","Metro","56285"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2019","Metro","58551"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2020","Metro","62557"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2021","Metro","69099"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2022","Metro","71037"
"238900","38900","Portland-Vancouver-Hillsboro, WA","2023","Metro","74992"
"238920","38920","Port Lavaca, TX","2001","Micro","22275"
"238920","38920","Port Lavaca, TX","2002","Micro","22083"
"238920","38920","Port Lavaca, TX","2003","Micro","22707"
"238920","38920","Port Lavaca, TX","2004","Micro","22193"
"238920","38920","Port Lavaca, TX","2005","Micro","23847"
"238920","38920","Port Lavaca, TX","2006","Micro","25459"
"238920","38920","Port Lavaca, TX","2007","Micro","28164"
"238920","38920","Port Lavaca, TX","2008","Micro","31919"
"238920","38920","Port Lavaca, TX","2009","Micro","28691"
"238920","38920","Port Lavaca, TX","2010","Micro","30568"
"238920","38920","Port Lavaca, TX","2011","Micro","34248"
"238920","38920","Port Lavaca, TX","2012","Micro","35316"
"238920","38920","Port Lavaca, TX","2013","Micro","38932"
"238920","38920","Port Lavaca, TX","2014","Micro","38650"
"238920","38920","Port Lavaca, TX","2015","Micro","38838"
"238920","38920","Port Lavaca, TX","2016","Micro","37741"
"238920","38920","Port Lavaca, TX","2017","Micro","39397"
"238920","38920","Port Lavaca, TX","2018","Micro","46073"
"238920","38920","Port Lavaca, TX","2019","Micro","55842"
"238920","38920","Port Lavaca, TX","2020","Micro","58685"
"238920","38920","Port Lavaca, TX","2021","Micro","63213"
"238920","38920","Port Lavaca, TX","2022","Micro","57128"
"238920","38920","Port Lavaca, TX","2023","Micro","59827"
"238940","38940","Port St. Lucie, FL","2001","Metro","32682"
"238940","38940","Port St. Lucie, FL","2002","Metro","32656"
"238940","38940","Port St. Lucie, FL","2003","Metro","33712"
"238940","38940","Port St. Lucie, FL","2004","Metro","36354"
"238940","38940","Port St. Lucie, FL","2005","Metro","38524"
"238940","38940","Port St. Lucie, FL","2006","Metro","40838"
"238940","38940","Port St. Lucie, FL","2007","Metro","41553"
"238940","38940","Port St. Lucie, FL","2008","Metro","41613"
"238940","38940","Port St. Lucie, FL","2009","Metro","38355"
"238940","38940","Port St. Lucie, FL","2010","Metro","39112"
"238940","38940","Port St. Lucie, FL","2011","Metro","41328"
"238940","38940","Port St. Lucie, FL","2012","Metro","44833"
"238940","38940","Port St. Lucie, FL","2013","Metro","43479"
"238940","38940","Port St. Lucie, FL","2014","Metro","46628"
"238940","38940","Port St. Lucie, FL","2015","Metro","48513"
"238940","38940","Port St. Lucie, FL","2016","Metro","50727"
"238940","38940","Port St. Lucie, FL","2017","Metro","53368"
"238940","38940","Port St. Lucie, FL","2018","Metro","55268"
"238940","38940","Port St. Lucie, FL","2019","Metro","58109"
"238940","38940","Port St. Lucie, FL","2020","Metro","62024"
"238940","38940","Port St. Lucie, FL","2021","Metro","66466"
"238940","38940","Port St. Lucie, FL","2022","Metro","67952"
"238940","38940","Port St. Lucie, FL","2023","Metro","73080"
"239020","39020","Portsmouth, OH","2001","Micro","21198"
"239020","39020","Portsmouth, OH","2002","Micro","21687"
"239020","39020","Portsmouth, OH","2003","Micro","22445"
"239020","39020","Portsmouth, OH","2004","Micro","23731"
"239020","39020","Portsmouth, OH","2005","Micro","24021"
"239020","39020","Portsmouth, OH","2006","Micro","24879"
"239020","39020","Portsmouth, OH","2007","Micro","26262"
"239020","39020","Portsmouth, OH","2008","Micro","27691"
"239020","39020","Portsmouth, OH","2009","Micro","28061"
"239020","39020","Portsmouth, OH","2010","Micro","28666"
"239020","39020","Portsmouth, OH","2011","Micro","29717"
"239020","39020","Portsmouth, OH","2012","Micro","30433"
"239020","39020","Portsmouth, OH","2013","Micro","31291"
"239020","39020","Portsmouth, OH","2014","Micro","33397"
"239020","39020","Portsmouth, OH","2015","Micro","36034"
"239020","39020","Portsmouth, OH","2016","Micro","35418"
"239020","39020","Portsmouth, OH","2017","Micro","36798"
"239020","39020","Portsmouth, OH","2018","Micro","38888"
"239020","39020","Portsmouth, OH","2019","Micro","40583"
"239020","39020","Portsmouth, OH","2020","Micro","43126"
"239020","39020","Portsmouth, OH","2021","Micro","46139"
"239020","39020","Portsmouth, OH","2022","Micro","46568"
"239020","39020","Portsmouth, OH","2023","Micro","49423"
"239060","39060","Pottsville, PA","2001","Micro","24712"
"239060","39060","Pottsville, PA","2002","Micro","25495"
"239060","39060","Pottsville, PA","2003","Micro","26465"
"239060","39060","Pottsville, PA","2004","Micro","27346"
"239060","39060","Pottsville, PA","2005","Micro","28281"
"239060","39060","Pottsville, PA","2006","Micro","29454"
"239060","39060","Pottsville, PA","2007","Micro","31135"
"239060","39060","Pottsville, PA","2008","Micro","32741"
"239060","39060","Pottsville, PA","2009","Micro","32512"
"239060","39060","Pottsville, PA","2010","Micro","33390"
"239060","39060","Pottsville, PA","2011","Micro","34272"
"239060","39060","Pottsville, PA","2012","Micro","34442"
"239060","39060","Pottsville, PA","2013","Micro","34504"
"239060","39060","Pottsville, PA","2014","Micro","35748"
"239060","39060","Pottsville, PA","2015","Micro","37489"
"239060","39060","Pottsville, PA","2016","Micro","37984"
"239060","39060","Pottsville, PA","2017","Micro","39204"
"239060","39060","Pottsville, PA","2018","Micro","40930"
"239060","39060","Pottsville, PA","2019","Micro","42606"
"239060","39060","Pottsville, PA","2020","Micro","46417"
"239060","39060","Pottsville, PA","2021","Micro","49219"
"239060","39060","Pottsville, PA","2022","Micro","49853"
"239060","39060","Pottsville, PA","2023","Micro","52049"
"239140","39140","Prescott, AZ","2001","Metro","22560"
"239140","39140","Prescott, AZ","2002","Metro","22823"
"239140","39140","Prescott, AZ","2003","Metro","23717"
"239140","39140","Prescott, AZ","2004","Metro","25463"
"239140","39140","Prescott, AZ","2005","Metro","27259"
"239140","39140","Prescott, AZ","2006","Metro","28637"
"239140","39140","Prescott, AZ","2007","Metro","30149"
"239140","39140","Prescott, AZ","2008","Metro","30856"
"239140","39140","Prescott, AZ","2009","Metro","29426"
"239140","39140","Prescott, AZ","2010","Metro","29236"
"239140","39140","Prescott, AZ","2011","Metro","30531"
"239140","39140","Prescott, AZ","2012","Metro","31141"
"239140","39140","Prescott, AZ","2013","Metro","32352"
"239140","39140","Prescott, AZ","2014","Metro","34267"
"239140","39140","Prescott, AZ","2015","Metro","35641"
"239140","39140","Prescott, AZ","2016","Metro","36834"
"239140","39140","Prescott, AZ","2017","Metro","39094"
"239140","39140","Prescott, AZ","2018","Metro","40738"
"239140","39140","Prescott, AZ","2019","Metro","42758"
"239140","39140","Prescott, AZ","2020","Metro","46886"
"239140","39140","Prescott, AZ","2021","Metro","50645"
"239140","39140","Prescott, AZ","2022","Metro","51921"
"239140","39140","Prescott, AZ","2023","Metro","55913"
"239220","39220","Price, UT","2001","Micro","23020"
"239220","39220","Price, UT","2002","Micro","23153"
"239220","39220","Price, UT","2003","Micro","23528"
"239220","39220","Price, UT","2004","Micro","24859"
"239220","39220","Price, UT","2005","Micro","27075"
"239220","39220","Price, UT","2006","Micro","28679"
"239220","39220","Price, UT","2007","Micro","29030"
"239220","39220","Price, UT","2008","Micro","31177"
"239220","39220","Price, UT","2009","Micro","30751"
"239220","39220","Price, UT","2010","Micro","31577"
"239220","39220","Price, UT","2011","Micro","34387"
"239220","39220","Price, UT","2012","Micro","32480"
"239220","39220","Price, UT","2013","Micro","32764"
"239220","39220","Price, UT","2014","Micro","33851"
"239220","39220","Price, UT","2015","Micro","35016"
"239220","39220","Price, UT","2016","Micro","34683"
"239220","39220","Price, UT","2017","Micro","36058"
"239220","39220","Price, UT","2018","Micro","38593"
"239220","39220","Price, UT","2019","Micro","40504"
"239220","39220","Price, UT","2020","Micro","43151"
"239220","39220","Price, UT","2021","Micro","45887"
"239220","39220","Price, UT","2022","Micro","46858"
"239220","39220","Price, UT","2023","Micro","49335"
"239260","39260","Prineville, OR","2001","Micro","21921"
"239260","39260","Prineville, OR","2002","Micro","22605"
"239260","39260","Prineville, OR","2003","Micro","24059"
"239260","39260","Prineville, OR","2004","Micro","24509"
"239260","39260","Prineville, OR","2005","Micro","25813"
"239260","39260","Prineville, OR","2006","Micro","27669"
"239260","39260","Prineville, OR","2007","Micro","27954"
"239260","39260","Prineville, OR","2008","Micro","28291"
"239260","39260","Prineville, OR","2009","Micro","27137"
"239260","39260","Prineville, OR","2010","Micro","28610"
"239260","39260","Prineville, OR","2011","Micro","30343"
"239260","39260","Prineville, OR","2012","Micro","31616"
"239260","39260","Prineville, OR","2013","Micro","31619"
"239260","39260","Prineville, OR","2014","Micro","34772"
"239260","39260","Prineville, OR","2015","Micro","36897"
"239260","39260","Prineville, OR","2016","Micro","37876"
"239260","39260","Prineville, OR","2017","Micro","39080"
"239260","39260","Prineville, OR","2018","Micro","41510"
"239260","39260","Prineville, OR","2019","Micro","43367"
"239260","39260","Prineville, OR","2020","Micro","47426"
"239260","39260","Prineville, OR","2021","Micro","52221"
"239260","39260","Prineville, OR","2022","Micro","54158"
"239260","39260","Prineville, OR","2023","Micro","57968"
"239300","39300","Providence-Warwick, MA","2001","Metro","31382"
"239300","39300","Providence-Warwick, MA","2002","Metro","32269"
"239300","39300","Providence-Warwick, MA","2003","Metro","33509"
"239300","39300","Providence-Warwick, MA","2004","Metro","34968"
"239300","39300","Providence-Warwick, MA","2005","Metro","35981"
"239300","39300","Providence-Warwick, MA","2006","Metro","38050"
"239300","39300","Providence-Warwick, MA","2007","Metro","39797"
"239300","39300","Providence-Warwick, MA","2008","Metro","41106"
"239300","39300","Providence-Warwick, MA","2009","Metro","40132"
"239300","39300","Providence-Warwick, MA","2010","Metro","41924"
"239300","39300","Providence-Warwick, MA","2011","Metro","43360"
"239300","39300","Providence-Warwick, MA","2012","Metro","44556"
"239300","39300","Providence-Warwick, MA","2013","Metro","44578"
"239300","39300","Providence-Warwick, MA","2014","Metro","46012"
"239300","39300","Providence-Warwick, MA","2015","Metro","47714"
"239300","39300","Providence-Warwick, MA","2016","Metro","48395"
"239300","39300","Providence-Warwick, MA","2017","Metro","50312"
"239300","39300","Providence-Warwick, MA","2018","Metro","52061"
"239300","39300","Providence-Warwick, MA","2019","Metro","55031"
"239300","39300","Providence-Warwick, MA","2020","Metro","59808"
"239300","39300","Providence-Warwick, MA","2021","Metro","63377"
"239300","39300","Providence-Warwick, MA","2022","Metro","64441"
"239300","39300","Providence-Warwick, MA","2023","Metro","67405"
"239340","39340","Provo-Orem, UT","2001","Metro","20260"
"239340","39340","Provo-Orem, UT","2002","Metro","20326"
"239340","39340","Provo-Orem, UT","2003","Metro","20845"
"239340","39340","Provo-Orem, UT","2004","Metro","22082"
"239340","39340","Provo-Orem, UT","2005","Metro","23886"
"239340","39340","Provo-Orem, UT","2006","Metro","25863"
"239340","39340","Provo-Orem, UT","2007","Metro","27716"
"239340","39340","Provo-Orem, UT","2008","Metro","28631"
"239340","39340","Provo-Orem, UT","2009","Metro","26419"
"239340","39340","Provo-Orem, UT","2010","Metro","26247"
"239340","39340","Provo-Orem, UT","2011","Metro","27789"
"239340","39340","Provo-Orem, UT","2012","Metro","29647"
"239340","39340","Provo-Orem, UT","2013","Metro","30494"
"239340","39340","Provo-Orem, UT","2014","Metro","32375"
"239340","39340","Provo-Orem, UT","2015","Metro","34752"
"239340","39340","Provo-Orem, UT","2016","Metro","36471"
"239340","39340","Provo-Orem, UT","2017","Metro","37904"
"239340","39340","Provo-Orem, UT","2018","Metro","39765"
"239340","39340","Provo-Orem, UT","2019","Metro","43558"
"239340","39340","Provo-Orem, UT","2020","Metro","47049"
"239340","39340","Provo-Orem, UT","2021","Metro","52031"
"239340","39340","Provo-Orem, UT","2022","Metro","54282"
"239340","39340","Provo-Orem, UT","2023","Metro","57531"
"239380","39380","Pueblo, CO","2001","Metro","24224"
"239380","39380","Pueblo, CO","2002","Metro","24616"
"239380","39380","Pueblo, CO","2003","Metro","25254"
"239380","39380","Pueblo, CO","2004","Metro","25977"
"239380","39380","Pueblo, CO","2005","Metro","26456"
"239380","39380","Pueblo, CO","2006","Metro","27277"
"239380","39380","Pueblo, CO","2007","Metro","28814"
"239380","39380","Pueblo, CO","2008","Metro","28571"
"239380","39380","Pueblo, CO","2009","Metro","28579"
"239380","39380","Pueblo, CO","2010","Metro","29348"
"239380","39380","Pueblo, CO","2011","Metro","30404"
"239380","39380","Pueblo, CO","2012","Metro","31099"
"239380","39380","Pueblo, CO","2013","Metro","31636"
"239380","39380","Pueblo, CO","2014","Metro","33241"
"239380","39380","Pueblo, CO","2015","Metro","34564"
"239380","39380","Pueblo, CO","2016","Metro","35307"
"239380","39380","Pueblo, CO","2017","Metro","36162"
"239380","39380","Pueblo, CO","2018","Metro","38008"
"239380","39380","Pueblo, CO","2019","Metro","39471"
"239380","39380","Pueblo, CO","2020","Metro","43219"
"239380","39380","Pueblo, CO","2021","Metro","46844"
"239380","39380","Pueblo, CO","2022","Metro","47031"
"239380","39380","Pueblo, CO","2023","Metro","48891"
"239420","39420","Pullman, WA","2001","Micro","20651"
"239420","39420","Pullman, WA","2002","Micro","20836"
"239420","39420","Pullman, WA","2003","Micro","22415"
"239420","39420","Pullman, WA","2004","Micro","23375"
"239420","39420","Pullman, WA","2005","Micro","23199"
"239420","39420","Pullman, WA","2006","Micro","24277"
"239420","39420","Pullman, WA","2007","Micro","27830"
"239420","39420","Pullman, WA","2008","Micro","30247"
"239420","39420","Pullman, WA","2009","Micro","29983"
"239420","39420","Pullman, WA","2010","Micro","30758"
"239420","39420","Pullman, WA","2011","Micro","33667"
"239420","39420","Pullman, WA","2012","Micro","33657"
"239420","39420","Pullman, WA","2013","Micro","33357"
"239420","39420","Pullman, WA","2014","Micro","33207"
"239420","39420","Pullman, WA","2015","Micro","34975"
"239420","39420","Pullman, WA","2016","Micro","34887"
"239420","39420","Pullman, WA","2017","Micro","36475"
"239420","39420","Pullman, WA","2018","Micro","39797"
"239420","39420","Pullman, WA","2019","Micro","40483"
"239420","39420","Pullman, WA","2020","Micro","43702"
"239420","39420","Pullman, WA","2021","Micro","51495"
"239420","39420","Pullman, WA","2022","Micro","47204"
"239420","39420","Pullman, WA","2023","Micro","48522"
"239460","39460","Punta Gorda, FL","2001","Metro","26783"
"239460","39460","Punta Gorda, FL","2002","Metro","26446"
"239460","39460","Punta Gorda, FL","2003","Metro","27165"
"239460","39460","Punta Gorda, FL","2004","Metro","28747"
"239460","39460","Punta Gorda, FL","2005","Metro","30881"
"239460","39460","Punta Gorda, FL","2006","Metro","32677"
"239460","39460","Punta Gorda, FL","2007","Metro","33511"
"239460","39460","Punta Gorda, FL","2008","Metro","33218"
"239460","39460","Punta Gorda, FL","2009","Metro","31640"
"239460","39460","Punta Gorda, FL","2010","Metro","32464"
"239460","39460","Punta Gorda, FL","2011","Metro","33790"
"239460","39460","Punta Gorda, FL","2012","Metro","34774"
"239460","39460","Punta Gorda, FL","2013","Metro","35159"
"239460","39460","Punta Gorda, FL","2014","Metro","36909"
"239460","39460","Punta Gorda, FL","2015","Metro","38669"
"239460","39460","Punta Gorda, FL","2016","Metro","39947"
"239460","39460","Punta Gorda, FL","2017","Metro","41088"
"239460","39460","Punta Gorda, FL","2018","Metro","42694"
"239460","39460","Punta Gorda, FL","2019","Metro","45672"
"239460","39460","Punta Gorda, FL","2020","Metro","48529"
"239460","39460","Punta Gorda, FL","2021","Metro","51866"
"239460","39460","Punta Gorda, FL","2022","Metro","51827"
"239460","39460","Punta Gorda, FL","2023","Metro","55332"
"239500","39500","Quincy, MO","2001","Micro","25359"
"239500","39500","Quincy, MO","2002","Micro","25962"
"239500","39500","Quincy, MO","2003","Micro","27393"
"239500","39500","Quincy, MO","2004","Micro","29058"
"239500","39500","Quincy, MO","2005","Micro","28849"
