,Date,Open,High,Low,Close,Volume,Range,% Chg
551,2024-01-04,96.56,97.45,96.17,96.18,7996700,1.28,-0.40
552,2024-01-03,97.35,98.23,96.69,97.18,6650600,1.54,-0.17
553,2024-01-02,99.20,99.56,97.59,98.50,9020900,1.97,-0.70
554,2023-12-29,101.60,101.84,100.58,100.90,4409600,1.26,-0.69
555,2023-12-28,101.87,102.38,101.58,101.58,5335100,0.80,-0.29
556,2023-12-27,101.92,102.23,100.98,101.53,5889700,1.25,-0.38
557,2023-12-26,100.52,101.83,100.48,101.34,6407500,1.35,0.81
558,2023-12-22,99.86,100.50,99.65,100.08,5566400,0.85,0.21
559,2023-12-21,98.28,99.66,98.15,99.49,9068200,1.51,1.23
560,2023-12-20,99.64,100.02,96.96,97.06,10814100,3.06,-2.59
561,2023-12-19,100.16,100.88,100.02,100.77,8498500,0.86,0.61
562,2023-12-18,99.78,100.23,99.04,99.86,5660600,1.19,0.09
563,2023-12-15,100.42,101.64,99.34,99.48,16379200,2.30,-0.93
564,2023-12-14,100.27,100.72,99.74,100.37,10074500,0.98,0.10
565,2023-12-13,97.92,99.15,97.44,98.61,8988800,1.71,0.71
566,2023-12-12,96.71,98.16,96.52,98.11,7378600,1.64,1.45
567,2023-12-11,96.15,97.73,95.96,97.48,9482800,1.78,1.39
568,2023-12-08,95.71,96.92,95.55,96.90,10572500,1.37,1.24
569,2023-12-07,94.59,96.22,94.53,95.88,11373700,1.69,1.36
570,2023-12-06,94.44,95.18,94.10,94.49,11262300,1.08,0.05
571,2023-12-05,93.15,93.69,92.59,93.37,8009600,1.10,0.24
572,2023-12-04,93.72,93.86,91.98,93.68,10619400,1.88,-0.04
573,2023-12-01,94.34,95.39,93.69,95.16,7500400,1.70,0.87
574,2023-11-30,95.53,95.58,93.57,93.97,9681400,2.01,-1.64
575,2023-11-29,95.60,96.30,95.21,95.48,7091100,1.09,-0.12
576,2023-11-28,94.51,94.87,93.90,94.61,6358100,0.98,0.11
577,2023-11-27,94.07,94.20,93.11,93.87,6856100,1.09,-0.22
578,2023-11-24,95.10,95.34,94.12,94.47,4297600,1.22,-0.66
579,2023-11-22,95.33,96.23,94.59,95.26,7413500,1.64,-0.07
580,2023-11-21,96.56,96.71,94.87,95.03,10112600,1.84,-1.59
581,2023-11-20,96.47,97.13,96.12,96.53,6448900,1.01,0.06
582,2023-11-17,95.54,96.29,94.94,96.16,7243000,1.35,0.65
583,2023-11-16,94.87,95.70,94.55,95.15,8459000,1.15,0.31
584,2023-11-15,96.52,97.24,95.04,95.41,10422900,2.20,-1.15
585,2023-11-14,94.63,96.27,94.59,95.51,13873200,1.68,0.93
586,2023-11-13,93.68,93.84,92.43,93.11,9526300,1.41,-0.61
587,2023-11-10,90.81,94.39,90.39,94.09,19281700,4.00,3.62
588,2023-11-09,89.45,90.16,88.45,88.47,8166000,1.71,-1.09
589,2023-11-08,90.12,90.23,88.77,88.84,6537700,1.46,-1.43
590,2023-11-07,89.08,89.85,88.60,89.24,6241300,1.26,0.17
591,2023-11-06,88.84,89.43,88.15,89.42,8402700,1.27,0.65
592,2023-11-03,88.50,89.27,87.72,88.64,9226700,1.55,0.15
