,Date,Open,High,Low,Close,Volume,Range,% Chg
694,2023-06-09,121.25,122.75,120.91,121.23,23778300,1.83,-0.02
695,2023-06-08,121.23,122.22,120.25,121.14,29389200,1.97,-0.07
696,2023-06-07,125.93,127.98,121.12,121.50,52539000,6.86,-3.52
697,2023-06-06,124.98,127.24,124.33,126.27,26638300,2.91,1.03
698,2023-06-05,122.99,126.39,122.82,124.98,32305500,3.56,1.61
699,2023-06-02,122.97,125.12,122.75,123.65,26980100,2.37,0.55
700,2023-06-01,121.81,123.40,121.61,122.71,30772700,1.79,0.73
701,2023-05-31,121.74,123.04,121.50,121.86,37325800,1.55,0.10
702,2023-05-30,124.61,124.63,121.00,122.66,35076700,3.63,-1.57
703,2023-05-26,122.16,124.23,121.45,123.59,35635900,2.79,1.17
704,2023-05-25,123.50,124.29,120.96,122.47,42317000,3.33,-0.84
705,2023-05-24,120.13,120.91,118.88,119.91,34182600,2.03,-0.18
706,2023-05-23,123.14,123.61,121.21,121.56,34046300,2.40,-1.29
707,2023-05-22,121.93,125.39,121.73,124.02,35253000,3.66,1.72
708,2023-05-19,122.54,124.94,121.15,121.75,41353400,3.79,-0.64
709,2023-05-18,119.96,122.30,119.84,121.82,35234200,2.46,1.55
710,2023-05-17,118.63,120.67,117.92,119.85,33323600,2.76,1.03
711,2023-05-16,115.54,119.76,115.48,118.53,45035600,4.28,2.59
712,2023-05-15,115.16,117.51,115.06,115.55,36266800,2.45,0.34
713,2023-05-12,115.72,117.06,115.16,116.55,41102300,1.90,0.71
714,2023-05-11,114.45,116.95,113.47,115.61,78900000,3.48,1.01
715,2023-05-10,107.08,112.01,107.05,110.83,63153400,4.97,3.50
716,2023-05-09,107.50,109.25,106.31,106.47,36360100,2.94,-0.96
717,2023-05-08,104.32,107.08,104.30,106.89,26511400,2.78,2.46
718,2023-05-05,103.96,105.01,103.26,104.70,26639300,1.76,0.72
719,2023-05-04,104.63,104.73,103.12,103.83,23419500,1.62,-0.76
720,2023-05-03,104.66,106.61,104.10,104.55,21795400,2.51,-0.11
721,2023-05-02,106.26,106.32,102.86,104.46,30997200,3.46,-1.70
722,2023-05-01,105.96,107.10,105.94,106.32,26681700,1.16,0.34
723,2023-04-28,106.16,106.47,104.23,106.46,36139800,2.24,0.28
724,2023-04-27,103.59,107.48,102.69,106.71,50089200,4.79,3.01
725,2023-04-26,104.06,105.48,101.79,102.86,53347600,3.69,-1.15
726,2023-04-25,104.96,105.82,102.99,103.00,46664100,2.83,-1.87
727,2023-04-24,104.63,105.76,103.84,105.10,23542800,1.91,0.46
728,2023-04-21,104.61,105.13,103.92,104.55,25800100,1.21,-0.06
729,2023-04-20,103.06,105.38,103.02,104.43,27820800,2.36,1.33
730,2023-04-19,102.73,104.12,102.23,103.33,20905700,1.89,0.58
731,2023-04-18,105.62,105.67,103.22,103.64,26596400,2.45,-1.87
732,2023-04-17,103.80,105.29,103.66,105.10,37571200,1.63,1.25
733,2023-04-14,106.01,108.05,105.96,107.98,26578000,2.08,1.85
734,2023-04-13,104.97,106.61,104.97,106.55,24843600,1.64,1.50
735,2023-04-12,105.71,105.87,103.48,103.78,24370300,2.39,-1.82
736,2023-04-11,105.68,105.86,103.82,104.49,26311800,2.03,-1.13
737,2023-04-10,106.10,106.71,104.26,105.57,27067400,2.45,-0.50
738,2023-04-06,104.40,108.28,103.47,107.53,48711500,4.80,3.00
739,2023-04-05,104.91,105.23,102.81,103.61,28290500,2.42,-1.24
740,2023-04-04,103.47,104.71,103.19,103.86,24420100,1.53,0.37
741,2023-04-03,101.55,103.67,101.09,103.50,25035400,2.58,1.92
742,2023-03-31,100.47,103.04,100.21,102.88,36863400,2.83,2.40
743,2023-03-30,100.08,100.33,98.96,100.06,33086200,1.37,-0.02
744,2023-03-29,101.44,101.65,99.82,100.56,28779600,1.82,-0.87
745,2023-03-28,101.60,101.61,98.92,100.20,32057900,2.69,-1.38
746,2023-03-27,103.76,103.90,101.09,101.62,31120900,2.81,-2.06
747,2023-03-24,104.13,104.63,102.99,104.58,30393300,1.64,0.43
748,2023-03-23,104.20,105.43,103.60,104.73,40797800,1.82,0.51
749,2023-03-22,103.42,105.72,102.48,102.52,43427400,3.23,-0.86
750,2023-03-21,100.42,104.24,100.39,104.06,42110300,3.85,3.62
751,2023-03-20,99.30,100.92,99.05,100.39,32960400,1.86,1.10
752,2023-03-17,99.44,102.00,99.28,100.79,61028500,2.72,1.36
753,2023-03-16,95.41,100.36,94.72,99.50,65492000,5.64,4.28
754,2023-03-15,92.46,96.14,91.88,95.32,50622100,4.25,3.10
755,2023-03-14,91.80,93.59,91.68,93.20,36050200,1.90,1.52
756,2023-03-13,89.35,91.81,88.69,90.36,37335600,3.12,1.13
757,2023-03-10,91.41,92.03,89.66,89.89,35941000,2.37,-1.67
758,2023-03-09,93.28,94.75,91.15,91.56,28813500,3.60,-1.84
759,2023-03-08,93.35,95.17,93.23,93.48,34103300,1.94,0.14
760,2023-03-07,94.20,94.89,92.76,93.09,27835500,2.12,-1.18
761,2023-03-06,93.25,95.18,93.23,94.35,32639300,1.95,1.18
762,2023-03-03,91.72,92.96,91.69,92.88,35160100,1.27,1.27
763,2023-03-02,88.93,91.52,88.86,91.25,32204400,2.67,2.61
764,2023-03-01,89.24,90.28,88.93,89.62,31111200,1.35,0.42
765,2023-02-28,88.60,90.48,88.59,89.32,30142000,1.89,0.82
766,2023-02-27,89.13,89.42,88.61,89.13,27502300,0.81,0.00
767,2023-02-24,88.71,89.15,87.85,88.40,36585100,1.30,-0.35
768,2023-02-23,91.17,91.19,89.02,90.14,41206400,2.16,-1.12
769,2023-02-22,90.95,91.35,89.87,90.90,30884000,1.49,-0.05
